,"Mitchell, Bob",,"1,001 Life story questions",".","Engadine NSW, Bob Mitchell, 6th. ed., 2010",".","95p.",".",646459236,,"...............",,"907.2  MIT","2012 - Jan.","...................","32.95",".........",,743,"Oral history   2. Interviewing"
,"Woodley, Arthur E.",,"Western Port wrecks and maritime disasters",".","Main Ridge (Vic.), Loch Haven Books, 1992",".","103p., illus.",".",,,"...............",0,"LH  919.452  WOO","2012 - July","Time Booksellers","20.00","........",,828,"Ship wrecks - Victoria - Western Port   2. Victoria - Western Port"
,"Mitchell, M.",,"Whale killers of Twofold Bay",".","nd",".","np. ",".",,,"...............",,"599.536 MIT","...............","...................","............",".........",,869,"N.S.W. - Twofold Bay   2.Whaling - NSW - History"
,"Yates, Thomas E.",,"What a journey. Life in the Victorian Railways 1848-1987",,"North Brighton (Vic), Australian Railway Historical Society (Vic. division) 2004",0,"222p., illus.",,,,"...............",,"385  YAT","2014 - April","don. - W.G.R.L.C.","........",".........",,968,"Railways - Victoria - History"
,"Plowman, Peter",,"Wheels still turn. A History of Australian paddleboats",".","Kenthurst, NSW, Kangaroo Press, 1992",".","160p., illus.",".",,,"...............",,"386.3  PLO","2012 - Feb.","don. - Helen Swaine","........","........",,754,"Paddle steamers - Australia - History   2. Riverboats - Australia - History"
,"Willey, Keith.",,"When the sky fell down. The destruction of the tribes of the Sydney region 1788-1850's",".","Sydney, Collins, 1979",".","231., illis., bibliog.",".",,,"...............",,"994.02  WIL","...............","...................","........","........",,347,"Aboriginal Australians - New South Wales   2. New South Wales - Sydney region - History"
,"Quanchi, Max",,"Where are the towns",".","Warragul, Community Education Centre, n.d.",".","31p., illus.",".",,,"...............",,"994.56  QUA","...............","...................","........","........",,348,"Victoria - Gippsland  2. Victoria - Toongabbie  3. Victoria - Thorpdale   4. Victoria - Morwell"
,".......................................",,"Whitakers almanac 1961",".","London, Whitaker, 1961",".","1191p.",".",,,"...............",,"032.02  WHI","...............","...................","........","........",,349,"Almanacs, English"
,".......................................",,"Whitakers almanac 1985",".","London, Whitaker, 1984",".","1236p.",".",,,"...............",,"032.02  WHI 1","...............","...................","........","........",,350,"Almanacs, English"
,".......................................",,"Whitaker's almanack 2001",,"Great Britain, Stationary Office, 2000",0,"1285p., illus, maps",,,,"...............",,"032.02  WHI 2","2013  Nov.","don. - Rod Grant","........",".........",,928,"Almanacks, English"
,"Ewers, J.K.",,"Who rides on the river?",".","Sydney, A & R, 1956",".","..............",".",,,"...............",,"EWE","...............","...................","........","........",,351,"Murrumbidgee River - Discovery and Exploration - Fiction    2. Murray River - Discovery and Exploration - Fiction   2. Sturrt, Charles 1795-1865 - Fiction"
,".......................................",,"Who was who vol. 3 1929-1940",".","London, Black, 4194111990",".","1500p.",".",,,"...............",,"920.042  WHO","...............","...................","........","........",,352,"Great Britain - Biography"
,".......................................",,"Who was who vol. 5  1951-1960",".","London, Black, 1961",".","1206p.",".",,,"...............",,"920.042  WHO","...............","...................","........","........",,353,"Great Britain - Biography"
,"Canon, Michael",,"Who's master? Who's man?  Australia in the Victorian age. ",".","Melbourne, Thomas Nlson, 1971",".","304p., illus.",".",,,"...............",,"994.03  CAN","2009","don. - Jenny Adam ","........","........",,638,"Gold mines and mining - Australia - History  2. Australia - Social life and customs - 19th century  3.Australia - Immigation - History  4. Australia - History 1788-1900"
,".......................................",,"Who's who 1956",".","London, Black, 1956",".","3299p.",".",,,"...............",,"920  WHO","...............","...................","............",".........",,848,"Biography - Dictionaries"
,".......................................",,"Who's who 1971",".","London, Black, 1970",".","3512p.",".",,,"...............",,"920  WHO  Stack box 2","...............","...................","............",".........",,855,"Biography - Dictionaries"
,".......................................",,"Who's who 1990",".","London, Black, 1990",".","2019p.",".",,,"...............",,"920  WHO  Stack box 2","...............","don. - Rod Grant","............",".........",,843,"Biography - Dictionaries"
,".......................................",,"Who's who in Australia  1950",".","Melbourne, The Herald, 14th ed., 1950",".","..............",".",,,"...............",,"920.094 / WHO","...............","don. - Rod Grant ?","........","........",,468,"Australia - Biography"
,".......................................",,"Who's who in Australia 1962",".","17th. ed., 1962",".","..............",".",,,"...............",,"920.094 / WHO","...............","...................","........","........",,354,"Australia - Biography"
,".......................................",,"Who's who in Australia 1974",".","21st. ed., 1974",".","..............",".",,,"...............",,"920.094  WHO  Stack box 2","...............","...................","........","........",,355,"Australia - Biography"
,".......................................",,"Who's who in Australia 1991",".","27th ed. 1991",".","..............",".",,,"...............",,"920.094  WHO  Stack box 2","...............","...................","........","........",,356,"Australia - Biography"
,".......................................",,"Who's who in Australia 1997",".","Melbourne, Information Australia, 33rd ed. 1997",".","1720p.",".",,,"...............",,"920.094  WHO  Stack box 2","...............","don. - Rod Grant","........","........",,464,"Australia - Biography"
,"Kay, Ernest  (ed.)",,"Who's who in the Commonwealth 1982",,"Cambridge (Eng.), International Biographical Centre, 1st. ed. 1982",,"672p.",,,,"...............",,"920.009  WHO  Stack box 2","2013  Nov.","don. - Rod Grant","........",".........",,924,"Biography - 20th century   2. Commonwealth countries - Biography"
,".......................................",,"Wight Life  (February - March 1975)",".","...............",".","..............",".",,,"...............",,"942.28  WIG","...............","...................","........","........",,357,"England - Isle of Wight"
,"Pearl, Cyril",,"Wild men of Sydney",".","Universal Books, 1970",".","255p., illus.",".",,,"...............",,"994.41  PEA","...............","...................","........","........",,358,"New South Wales - Sydney - History   2. Norton, John, 1858-1916  3. Crick, William Patrick, 1862-1908  4. Willis, William Nicholas, 1860-1922"
,"Everingham, Sam",,"Wild ride. The rise and fall of Cobb & Co",0,"Camberwell (Vic.), Viking, 2007",,"308p., illus.",,"9780 670 02917 4",,,,"308.322  EVE","2017  Oct. ","don. - Sue Lilley",".............",,,1133,"Cobb & Co. - History.  2. Transport - Australia  "
,"Motschall, Marjorie S.",,"Wild wood days at Panton Hill",".","Braidwood Press, 1984",".","142p., illus.",".",,,"...............",,"920.72  MOT","...............","...................","........","........",,359,"Motschall, Marjorie Smith, 1910-    2. Victoria - Panton Hill"
,"Melbourne, A. C. V.",,"William Charles Wentworth",".","Penrith, Discovery Press, 1972",".","114p., illus.",".",,,"Great Australian lives",0,"994.409  MEL","2009","don. - Jenny Adam ","........","........",,639,"Wentworth, William Charles, 1790-1872  2.New South Wales - History - 1788-1900   3. Australia - Politics and government "
,"Rathgen, David",,"William Hirst and his family",,"PIADGS, 2015",,"129p., illus. charts",,,,"Family History Research Report",,"929.9  HIR","2015 July","don. - John Hirst","........","........",,1058,"Hirst family"
,"Pevsner, Nikolaus",,"Wiltshire",,"Harmondsworth, Penguin Books, 2nd ed. 1975",,"649p., illus.",,140710264,,"Buildings of England",,"914.23  PEV","2017 - June","don. - Bev. Forrest",".............",,,1125,"Architecture - England.  2. England - Wiltshire"
,"Sydenham, Diane",,"Windows on Nunawading",".","North Melbourne, Hargreen, 1990",".","257p.,, illis.",".",,,"...............",,"994.51  SYD","2011 - Nov.","don. - Jan Andrews","........","........",,738,"Victoria - Nunawading"
,"Mackworth-Young, Robin",,"Windsor Castle",".","London, Pitkin Pictorials, 1977",".","32p., illus.",".",,,"Pride of Britain",0,"914.229  MAC","...............","...................","........","........",,360,"England - London.  2. Windsor Castle"
,"Barter, Susan",,"Winspear ",".","(Launceston, Tas., R Winspear) 2001",".","284p., illus.",".",,,"...............",,"929.2  WIN","2012 - Feb.","don. - Mary Jones","........",".........",,756,"England - Northumberland - Genealogy  2. Winspear family  3, Tasmania - Genealogy  3. Victoria - Genealogy"
,".......................................",,"Within the Plains of Paradise. A brief social history of Rhyll, Phillip Island",".","Rhyll, Rhyll HIstoric Project Committee, 1997",".","97 p., illus.",".",,,"...............",,"LH  994.52  WIT","2012 - Nov.","don. - PIADHS","........",".........",,830,"Victoria - Phillip Island"
,"Woolley, Eric",,"Wolverhampton.  A portrait in old picture postcards",0,"Shropshire, S.B.Publications, 1989",1993,"120p., illus.",,,,"...............",,"942.491  WOO","2014 - Jun.","don. - Jan Andrews","........",".........",,990,"England - Staffordshire - Wolverhampton"
,".......................................",,"Women as Australian citizens",".","Carlton, MUP, 2001",".","284p.",".",,,"...............",,"305.42  WOM","2011 - Oct.","...................","........","........",,725,"Women - Australia - Social conditions"
,"Robinson, Portia",,"Women of Botany  Bay",,"Sydney, Macquarie Library, 1988",,"344p., illus.",,,,,,"994.008  ROB","2014 Dec.","don. - W.G.R.L.C.",,,,1015,"Convicts - Women - Australia  2. Women - Australia - History"
,"Robinson, Portia",,"Women of Botany Bay",,"Ringwood (Vic.), Penguin, rev. ed 1993",,"494p.,",,14046989,,,,"994.008  ROB 1","2017 - June","Bill's Book Shed","5.00",,,1126,"Convicts - Women - Australia"
,".......................................",,"Wonthaggi cemetery records 1911 - 1940",".","...............",".","..............",".",,,"...............",,"LH  929.5  WON","...............","...................","............",".........",,888,"Victoria - Cemeteries    2. Victoria - Wonthaggi"
,"Ronald, Heather B",,"Wool past the winning post. A history of the Chirnside family",".","South Yarra, Landvale, 1978",".","203p., illus., maps, bibliog.",".",,,"...............",,"929.2  CHI","...............","...................","........","........",,157,"Chirnside Family"
,".......................................",,"World history",".","London, Brockhampton, 1995 ",".","507p.",".",,,"...............",,"909  WOR","...............","...................","........","........",,361,"History"
,".......................................",,"World War 1 dossiers of servicemen from Phillip Island. Vol.1",".","photocopy",".","..............",".",,,"...............",,"LH  929.2  WOR","...............","don. - Bernie Grayden","........","........",,163,"Victoria - Phillip Island.  2. Beard, Albert David (P.I.)   3. Dominick, Francis Joseph (P.I.)  4. Fahmel, Alexander Ernest (P.I.)  5. George, John Loch (P.I.)   6. Grachan, Charles John (P.I.)  7. Heard, Henry Hastings (P.I.) 8. Jenner, Walter (P.I.)  9.War - 1914-1918 - DOSSIERS"
,".......................................",,"World War 1 dossiers of servicemen from Phillip Island. Vol.2",".","photocopy",".","..............",".",,,"...............",,"LH  929.2  WOR 1","...............","don. - Bernie Grayden","........","........",,164,"Victoria - Phillip Island.  2. Justice, Roy David (P.I.)  3. Leeson, Albert Henry (P.I.)  4. McFee, Allan Cecil (P.I.)  5. Sheen, James (P.I.)   6. Smith. James (P.I)  7. Smith, Augustus Patrick  8. Wall. Henry Charles (P.I.)  9. War - 1914-1918 - Dossiers"
,".......................................",,"World War 1914 - 1918   vol.1.",".","n.i.",".","1560p., illus., index",".",,,"...............",,"940.4  WOR","2011 - Sept.","don. - Helen Swaine","........","........",,721,"War - 1914 - 1918"
,".......................................",,"World War 1914 - 1918   vol.2.",".","n.i.",".","1560p., illus., index",".",,,"...............",,"940.4  WOR","2011 - Sept.","don. - Helen Swaine","........","........",,890,"War - 1914 - 1918"
